elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\apache\lucene\lucene-queryparser\5.2.1\lucene-queryparser-5.2.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\apache\lucene\lucene-sandbox\5.2.1\lucene-sandbox-5.2.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\apache\lucene\lucene-solr-grandparent\5.2.1\lucene-solr-grandparent-5.2.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\apache\lucene\lucene-spatial\5.2.1\lucene-spatial-5.2.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\apache\lucene\lucene-suggest\5.2.1\lucene-suggest-5.2.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\codehaus\groovy\groovy-all\2.4.4\groovy-all-2.4.4.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\elasticsearch\elasticsearch\2.0.0-beta1\elasticsearch-2.0.0-beta1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\elasticsearch\parent\2.0.0-beta1\parent-2.0.0-beta1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\hdrhistogram\HdrHistogram\2.1.6\HdrHistogram-2.1.6.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\joda\joda-convert\1.2\joda-convert-1.2.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\ow2\asm\asm\4.1\asm-4.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\ow2\asm\asm-commons\4.1\asm-commons-4.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\ow2\asm\asm-parent\4.1\asm-parent-4.1.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\ow2\ow2\1.3\ow2-1.3.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\slf4j\slf4j-api\1.6.2\slf4j-api-1.6.2.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\slf4j\slf4j-parent\1.6.2\slf4j-parent-1.6.2.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\sonatype\oss\oss-parent\7\oss-parent-7.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\sonatype\oss\oss-parent\9\oss-parent-9.pom
elasticsearch-2.0.0-beta1.jar#LATEST#org.elasticsearch#elasticsearch#C:\New folder\PomResolver\output\libs\libs\org\yaml\snakeyaml\1.12\snakeyaml-1.12.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\c3p0\c3p0\0.9.1.1\c3p0-0.9.1.1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\adobe\xmp\xmpcore\5.1.2\xmpcore-5.1.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\beust\jcommander\1.35\jcommander-1.35.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\drewnoakes\metadata-extractor\2.8.0\metadata-extractor-2.8.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\github\junrar\junrar\0.7\junrar-0.7.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\google\google\1\google-1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\google\guava\guava\18.0\guava-18.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\google\guava\guava-parent\18.0\guava-parent-18.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\google\protobuf\protobuf-java\2.5.0\protobuf-java-2.5.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\googlecode\json-simple\json-simple\1.1.1\json-simple-1.1.1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\googlecode\juniversalchardet\juniversalchardet\1.0.3\juniversalchardet-1.0.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\googlecode\mp4parser\isoparser\1.0.2\isoparser-1.0.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\healthmarketscience\jackcess\jackcess\2.1.0\jackcess-2.1.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\healthmarketscience\jackcess\jackcess\2.1.2\jackcess-2.1.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\healthmarketscience\jackcess\jackcess-encrypt\2.1.0\jackcess-encrypt-2.1.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\healthmarketscience\openhms-parent\1.1.1\openhms-parent-1.1.1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\com\pff\java-libpst\0.8.1\java-libpst-0.8.1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\commons-codec\commons-codec\1.6\commons-codec-1.6.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\commons-codec\commons-codec\1.9\commons-codec-1.9.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\commons-io\commons-io\2.4\commons-io-2.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\commons-lang\commons-lang\2.6\commons-lang-2.6.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\commons-logging\commons-logging\1.1.1\commons-logging-1.1.1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\commons-logging\commons-logging\1.1.3\commons-logging-1.1.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\de\l3s\boilerpipe\boilerpipe\1.1.0\boilerpipe-1.1.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\edu\ucar\cdm\4.5.5\cdm-4.5.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\edu\ucar\grib\4.5.5\grib-4.5.5.pom
